Date,Open,High,Low,Close,Volume,RuleA_Signal,RuleA_Profit,RuleA_TotalProfit,RuleB_Signal,RuleB_Profit,RuleB_TotalProfit
2024-12-30 09:37:00,40240,40245,40195,40205,1347,1,-30.0,55.0,-1,5.0,-120.0
2024-12-30 09:38:00,40200,40210,40195,40200,656,1,-35.0,20.0,-1,35.0,-85.0
2024-12-30 09:39:00,40200,40205,40190,40195,595,1,-10.0,10.0,-1,40.0,-45.0
2024-12-30 09:40:00,40195,40205,40180,40195,1048,1,-5.0,5.0,-1,10.0,-35.0
2024-12-30 09:41:00,40200,40205,40175,40180,956,1,-15.0,-10.0,-1,20.0,-15.0
2024-12-30 09:42:00,40180,40185,40155,40160,1366,1,-35.0,-45.0,-1,35.0,20.0
2024-12-30 09:43:00,40160,40175,40150,40170,624,1,-10.0,-55.0,-1,25.0,45.0
2024-12-30 09:44:00,40170,40175,40140,40145,940,1,-15.0,-70.0,-1,35.0,80.0
2024-12-30 09:45:00,40145,40180,40145,40160,1299,1,-10.0,-80.0,-1,0.0,80.0
2024-12-30 09:46:00,40160,40165,40130,40140,1329,1,-5.0,-85.0,-1,30.0,110.0
2024-12-30 09:47:00,40140,40150,40125,40125,1172,1,-35.0,-120.0,-1,20.0,130.0
2024-12-30 09:48:00,40130,40130,40105,40110,1850,1,-30.0,-150.0,-1,50.0,180.0
2024-12-30 09:49:00,40115,40115,40105,40115,1061,1,-10.0,-160.0,-1,25.0,205.0
2024-12-30 09:50:00,40120,40120,40090,40095,1756,1,-15.0,-175.0,-1,30.0,235.0
2024-12-30 09:51:00,40100,40130,40095,40130,1607,1,15.0,-160.0,-1,-20.0,215.0
2024-12-30 09:52:00,40125,40135,40115,40125,1149,1,30.0,-130.0,-1,-10.0,205.0
2024-12-30 09:53:00,40125,40130,40110,40120,1116,1,-10.0,-140.0,-1,-25.0,180.0
2024-12-30 09:54:00,40120,40135,40105,40110,1174,1,-15.0,-155.0,-1,20.0,200.0
2024-12-30 09:55:00,40105,40110,40100,40110,855,1,-10.0,-165.0,-1,15.0,215.0
2024-12-30 09:56:00,40110,40115,40100,40105,485,1,-5.0,-170.0,-1,15.0,230.0
2024-12-30 09:57:00,40105,40115,40100,40105,695,1,-5.0,-175.0,-1,5.0,235.0
2024-12-30 09:58:00,40105,40120,40105,40115,434,1,10.0,-165.0,-1,-5.0,230.0
2024-12-30 09:59:00,40115,40120,40110,40115,456,1,10.0,-155.0,-1,-10.0,220.0
2024-12-30 10:00:00,40110,40120,40100,40105,820,1,-10.0,-165.0,-1,0.0,220.0
2024-12-30 10:01:00,40105,40115,40105,40105,761,1,-10.0,-175.0,-1,10.0,230.0
2024-12-30 10:02:00,40105,40110,40095,40105,623,1,0.0,-175.0,-1,10.0,240.0
2024-12-30 10:03:00,40105,40110,40080,40085,714,1,-20.0,-195.0,-1,20.0,260.0
2024-12-30 10:04:00,40085,40085,40070,40075,694,1,-30.0,-225.0,-1,30.0,290.0
2024-12-30 10:05:00,40075,40090,40070,40080,1312,1,-5.0,-230.0,-1,25.0,315.0
2024-12-30 10:06:00,40080,40105,40075,40100,731,1,25.0,-205.0,-1,-15.0,300.0
2024-12-30 10:07:00,40100,40100,40080,40085,953,1,5.0,-200.0,-1,-10.0,290.0
2024-12-30 10:08:00,40085,40085,40065,40065,925,1,-35.0,-235.0,-1,15.0,305.0
2024-12-30 10:09:00,40065,40070,40055,40055,1206,1,-30.0,-265.0,-1,45.0,350.0
2024-12-30 10:10:00,40060,40075,40040,40060,1731,1,-5.0,-270.0,-1,25.0,375.0
2024-12-30 10:11:00,40060,40070,40050,40055,963,1,0.0,-270.0,-1,10.0,385.0
2024-12-30 10:12:00,40060,40065,40045,40055,1123,1,-5.0,-275.0,-1,0.0,385.0
2024-12-30 10:13:00,40050,40055,40040,40040,1626,1,-15.0,-290.0,-1,20.0,405.0
2024-12-30 10:14:00,40040,40040,40025,40030,1731,1,-25.0,-315.0,-1,25.0,430.0
2024-12-30 10:15:00,40035,40040,40030,40035,922,1,-5.0,-320.0,-1,20.0,450.0
2024-12-30 10:16:00,40035,40050,40035,40045,1173,1,15.0,-305.0,-1,-5.0,445.0
2024-12-30 10:17:00,40045,40045,40035,40040,814,1,5.0,-300.0,-1,-10.0,435.0
2024-12-30 10:18:00,40040,40050,40025,40040,1212,1,-5.0,-305.0,-1,-5.0,430.0
2024-12-30 10:19:00,40040,40050,40035,40040,624,1,0.0,-305.0,-1,5.0,435.0
2024-12-30 10:20:00,40040,40040,40005,40010,1303,1,-30.0,-335.0,-1,30.0,465.0
2024-12-30 10:21:00,40015,40020,39995,40015,1460,1,-25.0,-360.0,-1,25.0,490.0
2024-12-30 10:22:00,40015,40020,40010,40015,579,1,5.0,-355.0,-1,25.0,515.0
2024-12-30 10:23:00,40020,40025,40015,40020,511,1,5.0,-350.0,-1,-10.0,505.0
2024-12-30 10:24:00,40020,40030,40015,40020,685,1,5.0,-345.0,-1,-5.0,500.0
2024-12-30 10:25:00,40020,40045,40015,40045,1156,1,25.0,-320.0,-1,-30.0,470.0
2024-12-30 10:26:00,40045,40055,40035,40040,972,1,20.0,-300.0,-1,-20.0,450.0
2024-12-30 10:27:00,40045,40050,40025,40035,1207,1,-10.0,-310.0,-1,-15.0,435.0
2024-12-30 10:28:00,40040,40050,40030,40050,744,1,10.0,-300.0,-1,-5.0,430.0
2024-12-30 10:29:00,40050,40050,40025,40025,1208,1,-10.0,-310.0,-1,15.0,445.0
2024-12-30 10:30:00,40025,40040,40025,40035,839,1,-15.0,-325.0,-1,0.0,445.0
2024-12-30 10:31:00,40035,40050,40035,40035,463,1,10.0,-315.0,-1,15.0,460.0
2024-12-30 10:32:00,40035,40050,40035,40040,368,1,5.0,-310.0,-1,-15.0,445.0
2024-12-30 10:33:00,40040,40045,40025,40040,670,1,5.0,-305.0,-1,-5.0,440.0
2024-12-30 10:34:00,40040,40050,40030,40035,653,1,-5.0,-310.0,-1,0.0,440.0
2024-12-30 10:35:00,40040,40050,40035,40040,745,1,0.0,-310.0,-1,0.0,440.0
2024-12-30 10:36:00,40040,40040,40005,40010,1073,1,-25.0,-335.0,-1,30.0,470.0
2024-12-30 10:37:00,40010,40010,40005,40005,466,1,-35.0,-370.0,-1,30.0,500.0
2024-12-30 10:38:00,40005,40005,39985,39990,1394,1,-20.0,-390.0,-1,50.0,550.0
2024-12-30 10:39:00,39995,39995,39980,39985,869,1,-20.0,-410.0,-1,25.0,575.0
2024-12-30 10:40:00,39985,40000,39980,40000,921,1,10.0,-400.0,-1,5.0,580.0
2024-12-30 10:41:00,40000,40010,39985,40005,1111,1,20.0,-380.0,-1,-15.0,565.0
2024-12-30 10:42:00,40000,40005,39990,40005,692,1,5.0,-375.0,-1,-20.0,545.0
2024-12-30 10:43:00,40005,40010,40005,40005,281,1,0.0,-375.0,-1,-5.0,540.0
2024-12-30 10:44:00,40005,40010,40005,40010,501,1,5.0,-370.0,-1,-5.0,535.0
2024-12-30 10:45:00,40010,40025,40005,40020,1047,1,15.0,-355.0,-1,-15.0,520.0
2024-12-30 10:46:00,40025,40040,40025,40035,444,1,25.0,-330.0,-1,-30.0,490.0
2024-12-30 10:47:00,40035,40040,40025,40030,972,1,10.0,-320.0,-1,-20.0,470.0
2024-12-30 10:48:00,40025,40065,40025,40065,1375,1,30.0,-290.0,-1,-45.0,425.0
2024-12-30 10:49:00,40065,40080,40060,40075,954,1,45.0,-245.0,-1,-40.0,385.0
2024-12-30 10:50:00,40080,40090,40070,40070,941,1,5.0,-240.0,-1,-40.0,345.0
2024-12-30 10:51:00,40070,40080,40065,40075,607,1,0.0,-240.0,-1,-10.0,335.0
2024-12-30 10:52:00,40080,40105,40080,40090,1162,1,20.0,-220.0,-1,-15.0,320.0
2024-12-30 10:53:00,40090,40095,40085,40090,414,1,15.0,-205.0,-1,-20.0,300.0
2024-12-30 10:54:00,40085,40095,40080,40090,970,1,0.0,-205.0,-1,-15.0,285.0
2024-12-30 10:55:00,40085,40085,40070,40070,986,1,-20.0,-225.0,-1,20.0,305.0
2024-12-30 10:56:00,40070,40080,40060,40070,877,1,-20.0,-245.0,-1,20.0,325.0
2024-12-30 10:57:00,40075,40085,40070,40080,593,1,10.0,-235.0,-1,10.0,335.0
2024-12-30 10:58:00,40085,40090,40080,40085,327,1,15.0,-220.0,-1,-15.0,320.0
2024-12-30 10:59:00,40090,40100,40085,40100,407,1,20.0,-200.0,-1,-30.0,290.0
2024-12-30 11:00:00,40100,40100,40070,40075,940,1,-10.0,-210.0,-1,5.0,295.0
2024-12-30 11:01:00,40075,40075,40030,40030,1310,1,-70.0,-280.0,-1,55.0,350.0
2024-12-30 11:02:00,40030,40035,40025,40035,727,1,-40.0,-320.0,-1,65.0,415.0
2024-12-30 11:03:00,40035,40040,40025,40025,840,1,-5.0,-325.0,-1,50.0,465.0
2024-12-30 11:04:00,40025,40040,40020,40025,870,1,-10.0,-335.0,-1,5.0,470.0
2024-12-30 11:05:00,40030,40055,40030,40055,1108,1,30.0,-305.0,-1,-20.0,450.0
2024-12-30 11:06:00,40050,40065,40045,40055,494,1,30.0,-275.0,-1,-30.0,420.0
2024-12-30 11:07:00,40055,40070,40055,40060,659,1,5.0,-270.0,-1,-35.0,385.0
2024-12-30 11:08:00,40060,40070,40060,40070,483,1,15.0,-255.0,-1,-15.0,370.0
2024-12-30 11:09:00,40070,40080,40055,40060,343,1,0.0,-255.0,-1,-5.0,365.0
2024-12-30 11:10:00,40060,40070,40055,40055,416,1,-15.0,-270.0,-1,5.0,370.0
2024-12-30 11:11:00,40055,40075,40050,40065,412,1,5.0,-265.0,-1,5.0,375.0
2024-12-30 11:12:00,40060,40065,40055,40060,646,1,5.0,-260.0,-1,0.0,375.0
2024-12-30 11:13:00,40060,40065,40050,40060,705,1,-5.0,-265.0,-1,-5.0,370.0
2024-12-30 11:14:00,40060,40060,40045,40060,943,1,0.0,-265.0,-1,5.0,375.0
2024-12-30 11:15:00,40065,40065,40050,40050,818,1,-10.0,-275.0,-1,10.0,385.0
2024-12-30 11:16:00,40050,40050,40035,40045,916,1,-15.0,-290.0,-1,15.0,400.0
2024-12-30 11:17:00,40050,40050,40025,40030,987,1,-20.0,-310.0,-1,30.0,430.0
2024-12-30 11:18:00,40030,40040,40025,40040,816,1,-5.0,-315.0,-1,10.0,440.0
2024-12-30 11:19:00,40040,40045,40030,40040,479,1,10.0,-305.0,-1,5.0,445.0
2024-12-30 11:20:00,40035,40045,40030,40035,713,1,-5.0,-310.0,-1,-5.0,440.0
2024-12-30 11:21:00,40035,40040,40025,40035,768,1,-5.0,-315.0,-1,5.0,445.0
2024-12-30 11:22:00,40035,40050,40035,40050,242,1,15.0,-300.0,-1,-10.0,435.0
2024-12-30 11:23:00,40045,40045,40035,40040,463,1,5.0,-295.0,-1,-5.0,430.0
2024-12-30 11:24:00,40045,40055,40045,40045,523,1,-5.0,-300.0,-1,-10.0,420.0
2024-12-30 11:25:00,40050,40070,40045,40055,751,1,15.0,-285.0,-1,-5.0,415.0
2024-12-30 11:26:00,40050,40055,40030,40035,690,1,-10.0,-295.0,-1,5.0,420.0
2024-12-30 11:27:00,40035,40045,40030,40040,669,1,-15.0,-310.0,-1,5.0,425.0
2024-12-30 11:28:00,40040,40045,40025,40030,858,1,-5.0,-315.0,-1,25.0,450.0
2024-12-30 11:29:00,40025,40025,40010,40015,1159,1,-25.0,-340.0,-1,20.0,470.0
2024-12-30 11:30:00,40015,40035,40015,40030,418,1,0.0,-340.0,-1,10.0,480.0
2024-12-30 11:31:00,40030,40040,40030,40040,178,1,25.0,-315.0,-1,-10.0,470.0
2024-12-30 11:32:00,40045,40060,40045,40050,577,1,20.0,-295.0,-1,-35.0,435.0
2024-12-30 11:33:00,40050,40060,40040,40050,582,1,10.0,-285.0,-1,-20.0,415.0
2024-12-30 11:34:00,40050,40055,40045,40050,213,1,0.0,-285.0,-1,-10.0,405.0
2024-12-30 11:35:00,40045,40055,40045,40045,298,1,-5.0,-290.0,-1,5.0,410.0
2024-12-30 11:36:00,40040,40040,40030,40035,343,1,-15.0,-305.0,-1,15.0,425.0
2024-12-30 11:37:00,40035,40045,40030,40040,448,1,-5.0,-310.0,-1,10.0,435.0
2024-12-30 11:38:00,40040,40045,40040,40045,69,1,10.0,-300.0,-1,0.0,435.0
2024-12-30 11:39:00,40045,40045,40040,40045,51,1,5.0,-295.0,-1,-10.0,425.0
2024-12-30 11:40:00,40040,40040,40025,40040,512,1,-5.0,-300.0,-1,0.0,425.0
2024-12-30 11:41:00,40040,40040,40035,40035,229,1,-10.0,-310.0,-1,10.0,435.0
2024-12-30 11:42:00,40035,40035,40025,40025,105,1,-15.0,-325.0,-1,20.0,455.0
2024-12-30 11:43:00,40030,40035,40030,40030,70,1,-5.0,-330.0,-1,10.0,465.0
2024-12-30 11:44:00,40035,40035,40020,40020,406,1,-5.0,-335.0,-1,15.0,480.0
2024-12-30 11:45:00,40020,40040,40020,40035,424,1,5.0,-330.0,-1,-10.0,470.0
2024-12-30 11:46:00,40030,40030,40030,40030,122,1,10.0,-320.0,-1,0.0,470.0
2024-12-30 11:47:00,40030,40035,40020,40025,247,1,-10.0,-330.0,-1,-5.0,465.0
2024-12-30 11:48:00,40025,40025,40020,40020,233,1,-10.0,-340.0,-1,15.0,480.0
2024-12-30 11:49:00,40020,40020,40020,40020,83,1,-5.0,-345.0,-1,10.0,490.0
2024-12-30 11:50:00,40020,40025,40020,40020,31,1,0.0,-345.0,-1,5.0,495.0
2024-12-30 11:51:00,40020,40025,40015,40025,293,1,5.0,-340.0,-1,-5.0,490.0
2024-12-30 11:52:00,40030,40030,40025,40025,182,1,5.0,-335.0,-1,-5.0,485.0
2024-12-30 11:53:00,40025,40030,40025,40025,60,1,0.0,-335.0,-1,-5.0,480.0
2024-12-30 11:54:00,40020,40020,40005,40010,524,1,-15.0,-350.0,-1,15.0,495.0
2024-12-30 11:55:00,40010,40020,40010,40020,152,1,-5.0,-355.0,-1,5.0,500.0
2024-12-30 11:56:00,40015,40020,40015,40020,490,1,10.0,-345.0,-1,5.0,505.0
2024-12-30 11:57:00,40020,40030,40020,40025,320,1,5.0,-340.0,-1,-15.0,490.0
2024-12-30 11:58:00,40030,40030,40025,40025,29,1,5.0,-335.0,-1,-5.0,485.0
2024-12-30 11:59:00,40025,40035,40025,40035,484,1,10.0,-325.0,-1,-15.0,470.0
2024-12-30 12:00:00,40035,40040,40035,40040,185,1,15.0,-310.0,-1,-15.0,455.0
2024-12-30 12:01:00,40040,40040,40020,40030,356,1,-5.0,-315.0,-1,-5.0,450.0
2024-12-30 12:02:00,40030,40035,40025,40030,253,1,-10.0,-325.0,-1,5.0,455.0
2024-12-30 12:03:00,40030,40035,40030,40035,255,1,5.0,-320.0,-1,5.0,460.0
2024-12-30 12:04:00,40035,40035,40030,40035,367,1,5.0,-315.0,-1,-5.0,455.0
2024-12-30 12:05:00,40035,40045,40035,40035,389,1,0.0,-315.0,-1,-5.0,450.0
2024-12-30 12:06:00,40040,40045,40040,40045,410,1,10.0,-305.0,-1,-10.0,440.0
2024-12-30 12:07:00,40045,40050,40040,40045,224,1,10.0,-295.0,-1,-10.0,430.0
2024-12-30 12:08:00,40045,40045,40030,40030,258,1,-15.0,-310.0,-1,5.0,435.0
2024-12-30 12:09:00,40030,40040,40030,40035,140,1,-10.0,-320.0,-1,10.0,445.0
2024-12-30 12:10:00,40035,40040,40030,40035,366,1,5.0,-315.0,-1,10.0,455.0
2024-12-30 12:11:00,40035,40040,40025,40025,260,1,-10.0,-325.0,-1,5.0,460.0
2024-12-30 12:12:00,40030,40030,40015,40015,311,1,-20.0,-345.0,-1,20.0,480.0
2024-12-30 12:13:00,40015,40015,40005,40010,514,1,-15.0,-360.0,-1,25.0,505.0
2024-12-30 12:14:00,40005,40005,40000,40000,297,1,-15.0,-375.0,-1,25.0,530.0
2024-12-30 12:15:00,40005,40010,40000,40005,267,1,-5.0,-380.0,-1,10.0,540.0
2024-12-30 12:16:00,40005,40010,40005,40010,303,1,10.0,-370.0,-1,0.0,540.0
2024-12-30 12:17:00,40010,40020,40010,40020,276,1,15.0,-355.0,-1,-20.0,520.0
2024-12-30 12:18:00,40020,40020,40005,40010,210,1,0.0,-355.0,-1,-5.0,515.0
2024-12-30 12:19:00,40010,40010,40005,40005,189,1,-15.0,-370.0,-1,5.0,520.0
2024-12-30 12:20:00,40010,40015,40005,40010,326,1,0.0,-370.0,-1,10.0,530.0
2024-12-30 12:21:00,40010,40010,40000,40000,357,1,-5.0,-375.0,-1,10.0,540.0
2024-12-30 12:22:00,39995,40000,39990,39990,202,1,-20.0,-395.0,-1,15.0,555.0
2024-12-30 12:23:00,39995,39995,39990,39990,357,1,-10.0,-405.0,-1,20.0,575.0
2024-12-30 12:24:00,39990,39995,39990,39995,190,1,5.0,-400.0,-1,5.0,580.0
2024-12-30 12:25:00,39995,40005,39995,40000,328,1,10.0,-390.0,-1,-10.0,570.0
2024-12-30 12:26:00,40000,40005,39995,39995,229,1,0.0,-390.0,-1,-5.0,565.0
2024-12-30 12:27:00,39995,39995,39990,39995,144,1,-5.0,-395.0,-1,0.0,565.0
2024-12-30 12:28:00,39995,39995,39990,39990,14,1,-5.0,-400.0,-1,10.0,575.0
2024-12-30 12:29:00,39990,39995,39980,39985,899,1,-10.0,-410.0,-1,10.0,585.0
2024-12-30 12:30:00,39985,40010,39980,40005,2860,1,15.0,-395.0,-1,-10.0,575.0
2024-12-30 12:31:00,40005,40005,39975,39980,1159,1,-5.0,-400.0,-1,10.0,585.0
2024-12-30 12:32:00,39975,39980,39965,39975,1126,1,-30.0,-430.0,-1,10.0,595.0
2024-12-30 12:33:00,39975,39980,39950,39955,2008,1,-25.0,-455.0,-1,50.0,645.0
2024-12-30 12:34:00,39960,39965,39955,39955,1064,1,-20.0,-475.0,-1,25.0,670.0
2024-12-30 12:35:00,39955,39980,39955,39970,1095,1,15.0,-460.0,-1,5.0,675.0
2024-12-30 12:36:00,39970,39975,39955,39960,900,1,5.0,-455.0,-1,-5.0,670.0
2024-12-30 12:37:00,39965,39975,39965,39975,357,1,5.0,-450.0,-1,-20.0,650.0
2024-12-30 12:38:00,39980,39985,39975,39980,556,1,20.0,-430.0,-1,-10.0,640.0
2024-12-30 12:39:00,39980,39980,39970,39980,439,1,5.0,-425.0,-1,-20.0,620.0
2024-12-30 12:40:00,39975,40000,39975,39995,623,1,15.0,-410.0,-1,-20.0,600.0
2024-12-30 12:41:00,39995,40000,39990,39995,413,1,15.0,-395.0,-1,-15.0,585.0
2024-12-30 12:42:00,39990,40000,39985,39995,446,1,0.0,-395.0,-1,-15.0,570.0
2024-12-30 12:43:00,39995,40000,39990,39995,620,1,0.0,-395.0,-1,0.0,570.0
2024-12-30 12:44:00,39995,40000,39990,39995,238,1,0.0,-395.0,-1,0.0,570.0
2024-12-30 12:45:00,39995,39995,39980,39985,654,1,-10.0,-405.0,-1,10.0,580.0
2024-12-30 12:46:00,39985,39990,39970,39970,382,1,-25.0,-430.0,-1,25.0,605.0
2024-12-30 12:47:00,39975,39980,39970,39980,556,1,-5.0,-435.0,-1,15.0,620.0
2024-12-30 12:48:00,39980,39985,39975,39980,427,1,10.0,-425.0,-1,5.0,625.0
2024-12-30 12:49:00,39980,39980,39965,39970,410,1,-10.0,-435.0,-1,0.0,625.0
2024-12-30 12:50:00,39965,39965,39940,39945,1187,1,-35.0,-470.0,-1,35.0,660.0
2024-12-30 12:51:00,39945,39955,39945,39955,445,1,-15.0,-485.0,-1,25.0,685.0
2024-12-30 12:52:00,39955,39960,39945,39950,842,1,5.0,-480.0,-1,20.0,705.0
2024-12-30 12:53:00,39955,39960,39935,39940,744,1,-15.0,-495.0,-1,5.0,710.0
2024-12-30 12:54:00,39945,39950,39945,39945,138,1,-5.0,-500.0,-1,10.0,720.0
2024-12-30 12:55:00,39950,39960,39940,39945,674,1,5.0,-495.0,-1,5.0,725.0
2024-12-30 12:56:00,39945,39950,39945,39945,545,1,0.0,-495.0,-1,-5.0,720.0
2024-12-30 12:57:00,39950,39950,39930,39935,1365,1,-10.0,-505.0,-1,10.0,730.0
2024-12-30 12:58:00,39940,39955,39940,39940,601,1,-5.0,-510.0,-1,5.0,735.0
2024-12-30 12:59:00,39940,39940,39930,39935,444,1,0.0,-510.0,-1,10.0,745.0
2024-12-30 13:00:00,39935,39935,39920,39930,995,1,-10.0,-520.0,-1,5.0,750.0
2024-12-30 13:01:00,39935,39935,39925,39925,623,1,-10.0,-530.0,-1,15.0,765.0
2024-12-30 13:02:00,39925,39930,39910,39915,797,1,-15.0,-545.0,-1,20.0,785.0
2024-12-30 13:03:00,39915,39920,39900,39910,1238,1,-15.0,-560.0,-1,20.0,805.0
2024-12-30 13:04:00,39905,39915,39900,39915,659,1,0.0,-560.0,-1,10.0,815.0
2024-12-30 13:05:00,39915,39925,39915,39920,773,1,10.0,-550.0,-1,-5.0,810.0
2024-12-30 13:06:00,39920,39935,39915,39935,665,1,20.0,-530.0,-1,-25.0,785.0
2024-12-30 13:07:00,39935,39940,39920,39920,462,1,0.0,-530.0,-1,-5.0,780.0
2024-12-30 13:08:00,39925,39930,39920,39920,395,1,-15.0,-545.0,-1,0.0,780.0
2024-12-30 13:09:00,39925,39935,39925,39930,432,1,10.0,-535.0,-1,5.0,785.0
2024-12-30 13:10:00,39935,39935,39925,39930,384,1,10.0,-525.0,-1,-10.0,775.0
2024-12-30 13:11:00,39925,39940,39925,39935,406,1,5.0,-520.0,-1,-15.0,760.0
2024-12-30 13:12:00,39935,39950,39935,39940,543,1,10.0,-510.0,-1,-10.0,750.0
2024-12-30 13:13:00,39940,39940,39915,39915,892,1,-20.0,-530.0,-1,15.0,765.0
2024-12-30 13:14:00,39920,39920,39900,39910,1596,1,-30.0,-560.0,-1,25.0,790.0
2024-12-30 13:15:00,39910,39920,39905,39910,404,1,-5.0,-565.0,-1,30.0,820.0
2024-12-30 13:16:00,39915,39925,39915,39925,391,1,15.0,-550.0,-1,-10.0,810.0
2024-12-30 13:17:00,39920,39925,39915,39915,404,1,5.0,-545.0,-1,-5.0,805.0
2024-12-30 13:18:00,39910,39920,39905,39915,487,1,-10.0,-555.0,-1,-5.0,800.0
2024-12-30 13:19:00,39915,39930,39915,39930,310,1,15.0,-540.0,-1,-5.0,795.0
2024-12-30 13:20:00,39930,39940,39930,39940,743,1,25.0,-515.0,-1,-25.0,770.0
2024-12-30 13:21:00,39935,39950,39935,39945,860,1,15.0,-500.0,-1,-30.0,740.0
2024-12-30 13:22:00,39945,39950,39940,39940,701,1,0.0,-500.0,-1,-10.0,730.0
2024-12-30 13:23:00,39940,39950,39925,39925,1054,1,-20.0,-520.0,-1,15.0,745.0
2024-12-30 13:24:00,39925,39930,39920,39925,337,1,-15.0,-535.0,-1,20.0,765.0
2024-12-30 13:25:00,39930,39935,39920,39930,281,1,5.0,-530.0,-1,10.0,775.0
2024-12-30 13:26:00,39930,39935,39930,39930,573,1,5.0,-525.0,-1,-5.0,770.0
2024-12-30 13:27:00,39930,39940,39930,39935,246,1,5.0,-520.0,-1,-10.0,760.0
2024-12-30 13:28:00,39940,39945,39940,39945,266,1,15.0,-505.0,-1,-15.0,745.0
2024-12-30 13:29:00,39945,39945,39935,39940,417,1,5.0,-500.0,-1,-10.0,735.0
2024-12-30 13:30:00,39940,39955,39940,39950,637,1,5.0,-495.0,-1,-15.0,720.0
2024-12-30 13:31:00,39950,39965,39940,39965,688,1,25.0,-470.0,-1,-20.0,700.0
2024-12-30 13:32:00,39970,39980,39965,39980,913,1,30.0,-440.0,-1,-40.0,660.0
2024-12-30 13:33:00,39980,39990,39975,39985,604,1,20.0,-420.0,-1,-35.0,625.0
2024-12-30 13:34:00,39985,40000,39980,40000,839,1,20.0,-400.0,-1,-35.0,590.0
2024-12-30 13:35:00,40000,40000,39980,39985,729,1,0.0,-400.0,-1,-5.0,585.0
2024-12-30 13:36:00,39985,39985,39960,39970,1274,1,-30.0,-430.0,-1,15.0,600.0
2024-12-30 13:37:00,39970,39980,39970,39970,562,1,-15.0,-445.0,-1,30.0,630.0
2024-12-30 13:38:00,39970,39970,39955,39955,464,1,-15.0,-460.0,-1,30.0,660.0
2024-12-30 13:39:00,39950,39955,39940,39950,334,1,-20.0,-480.0,-1,20.0,680.0
2024-12-30 13:40:00,39950,39960,39945,39960,667,1,5.0,-475.0,-1,10.0,690.0
2024-12-30 13:41:00,39960,39965,39955,39955,235,1,5.0,-470.0,-1,0.0,690.0
2024-12-30 13:42:00,39960,39970,39960,39970,222,1,10.0,-460.0,-1,-20.0,670.0
2024-12-30 13:43:00,39970,39970,39960,39965,152,1,10.0,-450.0,-1,-5.0,665.0
2024-12-30 13:44:00,39965,39965,39955,39955,463,1,-15.0,-465.0,-1,0.0,665.0
2024-12-30 13:45:00,39960,39960,39955,39960,236,1,-5.0,-470.0,-1,10.0,675.0
2024-12-30 13:46:00,39960,39960,39940,39945,955,1,-10.0,-480.0,-1,20.0,695.0
2024-12-30 13:47:00,39950,39960,39950,39955,317,1,-5.0,-485.0,-1,0.0,695.0
2024-12-30 13:48:00,39955,39955,39930,39945,819,1,0.0,-485.0,-1,15.0,710.0
2024-12-30 13:49:00,39945,39950,39945,39945,144,1,-10.0,-495.0,-1,0.0,710.0
2024-12-30 13:50:00,39945,39945,39920,39920,480,1,-25.0,-520.0,-1,35.0,745.0
2024-12-30 13:51:00,39925,39925,39910,39910,370,1,-35.0,-555.0,-1,35.0,780.0
2024-12-30 13:52:00,39910,39910,39905,39905,717,1,-15.0,-570.0,-1,40.0,820.0
2024-12-30 13:53:00,39905,39920,39905,39910,322,1,0.0,-570.0,-1,10.0,830.0
2024-12-30 13:54:00,39910,39915,39905,39910,354,1,5.0,-565.0,-1,0.0,830.0
2024-12-30 13:55:00,39910,39920,39910,39920,161,1,10.0,-555.0,-1,-15.0,815.0
2024-12-30 13:56:00,39920,39930,39920,39930,478,1,20.0,-535.0,-1,-20.0,795.0
2024-12-30 13:57:00,39930,39930,39910,39915,610,1,-5.0,-540.0,-1,-5.0,790.0
2024-12-30 13:58:00,39910,39915,39905,39905,378,1,-25.0,-565.0,-1,15.0,805.0
2024-12-30 13:59:00,39910,39910,39905,39905,272,1,-10.0,-575.0,-1,25.0,830.0
2024-12-30 14:00:00,39905,39920,39905,39910,538,1,5.0,-570.0,-1,5.0,835.0
2024-12-30 14:01:00,39905,39915,39890,39895,784,1,-10.0,-580.0,-1,10.0,845.0
2024-12-30 14:02:00,39895,39900,39890,39895,403,1,-15.0,-595.0,-1,10.0,855.0
2024-12-30 14:03:00,39895,39900,39895,39895,453,1,0.0,-595.0,-1,15.0,870.0
2024-12-30 14:04:00,39895,39910,39895,39895,515,1,0.0,-595.0,-1,0.0,870.0
2024-12-30 14:05:00,39895,39910,39895,39910,347,1,15.0,-580.0,-1,-15.0,855.0
2024-12-30 14:06:00,39905,39915,39900,39905,339,1,10.0,-570.0,-1,-10.0,845.0
2024-12-30 14:07:00,39905,39915,39895,39910,1059,1,0.0,-570.0,-1,-15.0,830.0
2024-12-30 14:08:00,39910,39920,39900,39915,522,1,10.0,-560.0,-1,-5.0,825.0
2024-12-30 14:09:00,39915,39940,39915,39940,819,1,30.0,-530.0,-1,-35.0,790.0
2024-12-30 14:10:00,39935,39940,39930,39935,431,1,20.0,-510.0,-1,-25.0,765.0
2024-12-30 14:11:00,39935,39945,39915,39915,946,1,-25.0,-535.0,-1,0.0,765.0
2024-12-30 14:12:00,39910,39930,39910,39925,853,1,-10.0,-545.0,-1,15.0,780.0
2024-12-30 14:13:00,39920,39925,39920,39925,260,1,10.0,-535.0,-1,10.0,790.0
2024-12-30 14:14:00,39925,39955,39925,39945,1587,1,20.0,-515.0,-1,-30.0,760.0
